iter	MultiClass
429	0.2132839355
430	0.2131904853
431	0.2130910301
432	0.2129149716
433	0.2127817682
434	0.2126829762
435	0.2125600316
436	0.2124644555
437	0.2123903813
438	0.2120068569
439	0.2119290669
440	0.211705728
441	0.2116021321
442	0.2113637135
443	0.211255051
444	0.2111578894
445	0.2109702968
446	0.21086346
447	0.2106987225
448	0.2105856475
449	0.2104162182
450	0.2103008372
451	0.2100932196
452	0.2099281802
453	0.2097938466
454	0.2095555756
455	0.2094601498
456	0.2093370885
457	0.2093057716
458	0.209186113
459	0.2090074004
460	0.2088301373
461	0.2086922863
462	0.2085218567
463	0.2082810183
464	0.208235331
465	0.208144338
466	0.208036182
467	0.2078789507
468	0.2077979448
469	0.2077278495
470	0.2076227292
471	0.2074242821
472	0.2073296634
473	0.207278896
474	0.2072094463
475	0.207149253
476	0.2070334736
477	0.2068742586
478	0.2068071902
479	0.2067439599
480	0.2066200254
481	0.2063868806
482	0.2062611422
483	0.2061828545
484	0.2061005121
485	0.2059767443
486	0.2059061724
487	0.2056848214
488	0.2055626242
489	0.2054917774
490	0.2053853823
491	0.2052852999
492	0.2052105397
493	0.2049971625
494	0.2048413082
495	0.2046990549
496	0.2045759603
497	0.2043855044
498	0.2042762719
499	0.204179523
500	0.2038970364
501	0.2038385594
502	0.2037175735
503	0.2036481974
504	0.2035747625
505	0.2034647223
506	0.2034209743
507	0.2033955034
508	0.2033137267
509	0.2030942115
510	0.2030522644
511	0.2029408072
512	0.202845598
513	0.2026844423
514	0.2026086092
515	0.2024802059
516	0.2023954734
517	0.202262273
518	0.2021383561
519	0.2020119416
520	0.2018104479
521	0.2017930522
522	0.2017341411
523	0.2016362804
524	0.2015174362
525	0.2014321215
526	0.2012713775
527	0.2011660526
528	0.2010576805
529	0.20097411
530	0.2008006657
531	0.2007445618
532	0.2006124596
533	0.2004738878
534	0.200402437
535	0.200284273
536	0.2002256436
537	0.2001048154
538	0.1999190343
539	0.199856159
540	0.199772601
541	0.1996846228
542	0.1994740145
543	0.1993160255
544	0.1992498453
545	0.199175827
546	0.1990782105
547	0.1988464058
548	0.1987441006
549	0.198675484
550	0.1985851099
551	0.198455596
552	0.1983768996
553	0.1983012891
554	0.1982302282
555	0.1981523032
556	0.1979581254
557	0.1978534188
558	0.1976738497
559	0.197583507
560	0.1974236475
561	0.1973424588
562	0.1972038245
563	0.1970974012
564	0.1970146558
565	0.1968572485
566	0.1967777693
567	0.1966183748
568	0.1965429939
569	0.1963804496
570	0.1962543529
571	0.1961184852
572	0.1959311259
573	0.1958576596
574	0.195693745
575	0.1956238474
576	0.1955099598
577	0.1953962327
578	0.195311513
579	0.1951824043
580	0.1950807001
581	0.1949516702
582	0.1947925004
583	0.1947394883
584	0.1946212154
585	0.1944645794
586	0.1944214216
587	0.1943362724
588	0.194198575
589	0.1940549361
590	0.1939661418
591	0.1938751108
592	0.1938361465
593	0.1936792739
594	0.1936310163
595	0.1935152891
596	0.1934713143
597	0.1933907639
598	0.1933114775
599	0.1932200281
600	0.1931949236
601	0.1930468078
602	0.1929486514
603	0.192811703
604	0.19273867
605	0.1926326691
606	0.1925364726
607	0.1924382279
608	0.1922900077
609	0.1921101854
610	0.1920590952
611	0.1919525527
612	0.1918735569
613	0.1917259131
614	0.1916204164
615	0.1915159208
616	0.191431722
617	0.1913363784
618	0.1912669796
619	0.1912488826
620	0.1910947564
621	0.1910180554
622	0.1909148907
623	0.1908827231
624	0.1907676255
625	0.1907056834
626	0.1906695165
627	0.1905983724
628	0.1904258853
629	0.1903777465
630	0.1903129832
631	0.1902482824
632	0.1901880156
633	0.190047996
634	0.1899902537
635	0.1899197109
636	0.1897946982
637	0.1896287416
638	0.1895056074
639	0.1894190046
640	0.1893380555
641	0.1892614461
642	0.1891638162
643	0.1890878491
644	0.1889274796
645	0.1888152966
646	0.188645544
647	0.1885971527
648	0.1885113289
649	0.1883911674
650	0.1883486952
651	0.1882328125
652	0.1881854076
653	0.1881082168
654	0.1880313195
655	0.1879216006
656	0.1878163491
657	0.1876510407
658	0.1875798173
659	0.18749437
660	0.1873273299
661	0.1872393053
662	0.1871251946
663	0.1870108058
664	0.1869549576
665	0.1868739638
666	0.1867987794
667	0.1866951904
668	0.186611796
669	0.1865021106
670	0.1863918714
671	0.1863295822
672	0.1862141721
673	0.1861047777
674	0.186046751
675	0.1858715418
676	0.1857817257
677	0.1856850177
678	0.185634073
679	0.1855576196
680	0.1853993975
681	0.1852611135
682	0.1851834666
683	0.1850251243
684	0.1849410456
685	0.1848978232
686	0.1848055587
